model,iteration,inference_ms
rps_ssd_lite_int8.tflite,76,1.2624559985852102
rps_ssd_lite_int8.tflite,77,1.2696970006800257
rps_ssd_lite_int8.tflite,78,1.26291900051001
rps_ssd_lite_int8.tflite,79,1.2613640010386007
rps_ssd_lite_int8.tflite,80,1.3149189999239752
rps_ssd_lite_int8.tflite,81,1.27134499962267
rps_ssd_lite_int8.tflite,82,1.2628459990082774
rps_ssd_lite_int8.tflite,83,1.284919000681839
rps_ssd_lite_int8.tflite,84,1.3266229998407653
rps_ssd_lite_int8.tflite,85,1.2656039998546476
rps_ssd_lite_int8.tflite,86,1.2699379985861015
rps_ssd_lite_int8.tflite,87,1.2631779991352232
rps_ssd_lite_int8.tflite,88,1.3085859991406323
rps_ssd_lite_int8.tflite,89,1.3465669999277452
rps_ssd_lite_int8.tflite,90,1.3189189994591288
rps_ssd_lite_int8.tflite,91,1.2810860007448355
rps_ssd_lite_int8.tflite,92,1.2652349996642442
rps_ssd_lite_int8.tflite,93,1.2768080014211591
rps_ssd_lite_int8.tflite,94,1.2651230008486891
rps_ssd_lite_int8.tflite,95,1.262494000911829
rps_ssd_lite_int8.tflite,96,1.268271000299137
rps_ssd_lite_int8.tflite,97,1.2633639998966828
rps_ssd_lite_int8.tflite,98,1.2617899992619641
rps_ssd_lite_int8.tflite,99,1.285087000724161
rps_ssd_lite_int8.tflite,100,1.2951040007465053
rps_ssd_lite_int8.tflite,101,1.2804380003217375
rps_ssd_lite_int8.tflite,102,1.324975000898121
rps_ssd_lite_int8.tflite,103,1.3511969991668593
rps_ssd_lite_int8.tflite,104,1.265492999664275
rps_ssd_lite_int8.tflite,105,1.261696999790729
rps_ssd_lite_int8.tflite,106,1.2866229990322609
rps_ssd_lite_int8.tflite,107,1.2657530005526496
rps_ssd_lite_int8.tflite,108,1.262215999304317
rps_ssd_lite_int8.tflite,109,1.270882001335849
rps_ssd_lite_int8.tflite,110,1.2877720000687987
rps_ssd_lite_int8.tflite,111,1.2775490013154922
rps_ssd_lite_int8.tflite,112,1.3584379994426854
rps_ssd_lite_int8.tflite,113,1.2661600012506824
rps_ssd_lite_int8.tflite,114,1.262271000086912
rps_ssd_lite_int8.tflite,115,1.2614749994099839
rps_ssd_lite_int8.tflite,116,1.2720120012090774
rps_ssd_lite_int8.tflite,117,1.3156970017007552
rps_ssd_lite_int8.tflite,118,1.2656599992624251
rps_ssd_lite_int8.tflite,119,1.346974000625778
rps_ssd_lite_int8.tflite,120,1.2914559993078
rps_ssd_lite_int8.tflite,121,1.267382000150974
rps_ssd_lite_int8.tflite,122,1.2877710014436161
rps_ssd_lite_int8.tflite,123,1.266142000531545
rps_ssd_lite_int8.tflite,124,1.2623090005945414
rps_ssd_lite_int8.tflite,125,1.2744190007651923
rps_ssd_lite_int8.tflite,126,1.2646970008063363
rps_ssd_lite_int8.tflite,127,1.2618830005521886
rps_ssd_lite_int8.tflite,128,1.32310399931157
rps_ssd_lite_int8.tflite,129,1.2723090003419202
rps_ssd_lite_int8.tflite,130,1.3490109995473176
rps_ssd_lite_int8.tflite,131,1.270179000130156
rps_ssd_lite_int8.tflite,132,1.390141998854233
rps_ssd_lite_int8.tflite,133,1.3394750003499212
rps_ssd_lite_int8.tflite,134,1.2659940002777148
rps_ssd_lite_int8.tflite,135,1.2744190007651923
rps_ssd_lite_int8.tflite,136,1.2641049997910159
rps_ssd_lite_int8.tflite,137,1.2620120014616987
rps_ssd_lite_int8.tflite,138,1.2674380013777409
rps_ssd_lite_int8.tflite,139,1.2633460009965347
rps_ssd_lite_int8.tflite,140,1.2919750006403774
rps_ssd_lite_int8.tflite,141,1.338011999905575
rps_ssd_lite_int8.tflite,142,1.29786400066223
rps_ssd_lite_int8.tflite,143,1.2723449999612058
rps_ssd_lite_int8.tflite,144,1.2619940007425612
rps_ssd_lite_int8.tflite,145,1.2705490007647313
rps_ssd_lite_int8.tflite,146,1.3156969998817658
rps_ssd_lite_int8.tflite,147,1.2653640005737543
rps_ssd_lite_int8.tflite,148,1.3095120011712424
rps_ssd_lite_int8.tflite,149,1.3121600004524225
rps_ssd_lite_int8.tflite,150,1.2957529997947859
rps_ssd_lite_int8.tflite,151,1.2676599999394966
rps_ssd_lite_int8.tflite,152,1.2956970003870083
rps_ssd_lite_int8.tflite,153,1.276660001167329
rps_ssd_lite_int8.tflite,154,1.2643450008908985
rps_ssd_lite_int8.tflite,155,1.2748639983328758
rps_ssd_lite_int8.tflite,156,1.2626049992832122
rps_ssd_lite_int8.tflite,157,1.2605669999175007
rps_ssd_lite_int8.tflite,158,1.2664379992202157
rps_ssd_lite_int8.tflite,159,1.3238999999884982
rps_ssd_lite_int8.tflite,160,1.291900998694473
rps_ssd_lite_int8.tflite,161,1.3321229998837225
rps_ssd_lite_int8.tflite,162,1.384474000587943
rps_ssd_lite_int8.tflite,163,1.2729009995382512
rps_ssd_lite_int8.tflite,164,1.262863999727415
rps_ssd_lite_int8.tflite,165,1.272085999517003
rps_ssd_lite_int8.tflite,166,1.262308998775552
rps_ssd_lite_int8.tflite,167,1.2611049987754086
rps_ssd_lite_int8.tflite,168,1.266733999727876
rps_ssd_lite_int8.tflite,169,1.2621410005522193
rps_ssd_lite_int8.tflite,170,1.2904750001325738
rps_ssd_lite_int8.tflite,171,1.2671599997702288
rps_ssd_lite_int8.tflite,172,1.358012001219322
rps_ssd_lite_int8.tflite,173,1.2670679989241762
rps_ssd_lite_int8.tflite,174,1.2743820007017348
rps_ssd_lite_int8.tflite,175,1.2737529996229568
rps_ssd_lite_int8.tflite,176,1.3139000002411194
rps_ssd_lite_int8.tflite,177,1.2640310014830902
rps_ssd_lite_int8.tflite,178,1.3456230008159764
rps_ssd_lite_int8.tflite,179,1.2650310000026366
rps_ssd_lite_int8.tflite,180,1.2911789999634493
rps_ssd_lite_int8.tflite,181,1.2658460000238847
rps_ssd_lite_int8.tflite,182,1.277196999581065
rps_ssd_lite_int8.tflite,183,1.26558599913551
rps_ssd_lite_int8.tflite,184,1.2716979999822797
rps_ssd_lite_int8.tflite,185,1.270770999326487
rps_ssd_lite_int8.tflite,186,1.3238819992693607
rps_ssd_lite_int8.tflite,187,1.2648640004044864
rps_ssd_lite_int8.tflite,188,1.2902899998152861
rps_ssd_lite_int8.tflite,189,1.2641409994103014
rps_ssd_lite_int8.tflite,190,1.290789999984554
rps_ssd_lite_int8.tflite,191,1.2670670002989937
rps_ssd_lite_int8.tflite,192,1.2782159992639208
rps_ssd_lite_int8.tflite,193,1.2659200001507998
rps_ssd_lite_int8.tflite,194,1.2620860015886137
rps_ssd_lite_int8.tflite,195,1.3881970007787459
rps_ssd_lite_int8.tflite,196,1.2659929998335429
rps_ssd_lite_int8.tflite,197,1.2619940007425612
rps_ssd_lite_int8.tflite,198,1.272604999030591
rps_ssd_lite_int8.tflite,199,1.2628080003196374
rps_ssd_lite_int8.tflite,200,1.29212399951939
rps_ssd_lite_int8.tflite,201,1.2683639997703722
rps_ssd_lite_int8.tflite,202,1.2763820013788063
rps_ssd_lite_int8.tflite,203,1.272678999157506
rps_ssd_lite_int8.tflite,204,1.2620119996427093
rps_ssd_lite_int8.tflite,205,1.3496600004145876
rps_ssd_lite_int8.tflite,206,1.26543799888168
rps_ssd_lite_int8.tflite,207,1.2620859997696243
rps_ssd_lite_int8.tflite,208,1.346920000287355
rps_ssd_lite_int8.tflite,209,1.264751999769942
rps_ssd_lite_int8.tflite,210,1.2891049991594627
rps_ssd_lite_int8.tflite,211,1.267031000679708
rps_ssd_lite_int8.tflite,212,1.2779009994119406
rps_ssd_lite_int8.tflite,213,1.2655310001719045
rps_ssd_lite_int8.tflite,214,1.3254559999040794
rps_ssd_lite_int8.tflite,215,1.2740680012939265
rps_ssd_lite_int8.tflite,216,1.2713080013782019
rps_ssd_lite_int8.tflite,217,1.2625859999388922
rps_ssd_lite_int8.tflite,218,1.2668449999182485
rps_ssd_lite_int8.tflite,219,1.2623830007214565
rps_ssd_lite_int8.tflite,220,1.291881999350153
rps_ssd_lite_int8.tflite,221,1.2673460005316883
rps_ssd_lite_int8.tflite,222,1.2820490010199137
rps_ssd_lite_int8.tflite,223,1.2662720000662375
rps_ssd_lite_int8.tflite,224,1.2627899996004999
rps_ssd_lite_int8.tflite,225,1.3566969992098166
rps_ssd_lite_int8.tflite,226,1.2733639996440616
rps_ssd_lite_int8.tflite,227,1.263141000890755
rps_ssd_lite_int8.tflite,228,1.2875489992438816
rps_ssd_lite_int8.tflite,229,1.2628080003196374
rps_ssd_lite_int8.tflite,230,1.291586000661482
rps_ssd_lite_int8.tflite,231,1.2688269998761825
rps_ssd_lite_int8.tflite,232,1.297290000366047
rps_ssd_lite_int8.tflite,233,1.266011999177863
rps_ssd_lite_int8.tflite,234,1.2624009996216046
rps_ssd_lite_int8.tflite,235,1.323603999480838
rps_ssd_lite_int8.tflite,236,1.2645120004890487
rps_ssd_lite_int8.tflite,237,1.2717350000457373
rps_ssd_lite_int8.tflite,238,1.3568820013460936
rps_ssd_lite_int8.tflite,239,1.267382000150974
rps_ssd_lite_int8.tflite,240,1.2887899993074825
rps_ssd_lite_int8.tflite,241,1.2671969998336863
rps_ssd_lite_int8.tflite,242,1.290066998990369
rps_ssd_lite_int8.tflite,243,1.26638300025661
rps_ssd_lite_int8.tflite,244,1.328790000115987
rps_ssd_lite_int8.tflite,245,1.2736049993691267
rps_ssd_lite_int8.tflite,246,1.2634009999601403
rps_ssd_lite_int8.tflite,247,1.2699199996859534
rps_ssd_lite_int8.tflite,248,1.2683269997069146
rps_ssd_lite_int8.tflite,249,1.314734001425677
rps_ssd_lite_int8.tflite,250,1.2895669988211012
rps_ssd_lite_int8.tflite,251,1.266809000298963
rps_ssd_lite_int8.tflite,252,1.3608080007543322
rps_ssd_lite_int8.tflite,253,1.2662709996220656
rps_ssd_lite_int8.tflite,254,1.2618450000445591
rps_ssd_lite_int8.tflite,255,1.2671780004893662
rps_ssd_lite_int8.tflite,256,1.2626790012291167
rps_ssd_lite_int8.tflite,257,1.2619749995792517
rps_ssd_lite_int8.tflite,258,1.2795859984180424
rps_ssd_lite_int8.tflite,259,1.2650310000026366
rps_ssd_lite_int8.tflite,260,1.2912709989905125
rps_ssd_lite_int8.tflite,261,1.2678640014200937
rps_ssd_lite_int8.tflite,262,1.2795679995178943
rps_ssd_lite_int8.tflite,263,1.263068001208012
rps_ssd_lite_int8.tflite,264,1.2622350004676264
rps_ssd_lite_int8.tflite,265,1.321845000347821
rps_ssd_lite_int8.tflite,266,1.2664380010392051
rps_ssd_lite_int8.tflite,267,1.2614200004463783
rps_ssd_lite_int8.tflite,268,1.354808000542107
rps_ssd_lite_int8.tflite,269,1.2649569998757215
rps_ssd_lite_int8.tflite,270,1.361159000225598
rps_ssd_lite_int8.tflite,271,1.2819929997931467
rps_ssd_lite_int8.tflite,272,1.2639750002563233
rps_ssd_lite_int8.tflite,273,1.2614379993465263
rps_ssd_lite_int8.tflite,274,1.319790000707144
rps_ssd_lite_int8.tflite,275,1.2667160008277278
rps_ssd_lite_int8.tflite,276,1.2620119996427093
rps_ssd_lite_int8.tflite,277,1.2619749995792517
rps_ssd_lite_int8.tflite,278,1.2811050000891555
rps_ssd_lite_int8.tflite,279,1.2745860003633425
rps_ssd_lite_int8.tflite,280,1.2897710003016982
rps_ssd_lite_int8.tflite,281,1.350233998891781
rps_ssd_lite_int8.tflite,282,1.3146420005796244
rps_ssd_lite_int8.tflite,283,1.2653079993469873
rps_ssd_lite_int8.tflite,284,1.2696979993052082
rps_ssd_lite_int8.tflite,285,1.2633270016522147
rps_ssd_lite_int8.tflite,286,1.261049999811803
rps_ssd_lite_int8.tflite,287,1.2622350004676264
rps_ssd_lite_int8.tflite,288,1.2652340010390617
rps_ssd_lite_int8.tflite,289,1.2706980014627334
rps_ssd_lite_int8.tflite,290,1.348234000033699
rps_ssd_lite_int8.tflite,291,1.2916790001327172
rps_ssd_lite_int8.tflite,292,1.2658269988605753
rps_ssd_lite_int8.tflite,293,1.2620489997061668
rps_ssd_lite_int8.tflite,294,1.2729379996017087
rps_ssd_lite_int8.tflite,295,1.2628269996639574
rps_ssd_lite_int8.tflite,296,1.2608640008693328
rps_ssd_lite_int8.tflite,297,1.2617900010809535
rps_ssd_lite_int8.tflite,298,1.345086000583251
rps_ssd_lite_int8.tflite,299,1.2722159990516957
rps_ssd_lite_int8.tflite,300,1.3619380006275605
rps_ssd_lite_int8.tflite,301,1.297272001465899
rps_ssd_lite_int8.tflite,302,1.2655299997277325
rps_ssd_lite_int8.tflite,303,1.2620489997061668
rps_ssd_lite_int8.tflite,304,1.2735860000248067
rps_ssd_lite_int8.tflite,305,1.3163820003683213
rps_ssd_lite_int8.tflite,306,1.2656229991989676
rps_ssd_lite_int8.tflite,307,1.2682160013355315
rps_ssd_lite_int8.tflite,308,1.2631600002350751
rps_ssd_lite_int8.tflite,309,1.2621789992408594
rps_ssd_lite_int8.tflite,310,1.2928819996886887
rps_ssd_lite_int8.tflite,311,1.355251999484608
rps_ssd_lite_int8.tflite,312,1.307530999838491
rps_ssd_lite_int8.tflite,313,1.2673639994318364
rps_ssd_lite_int8.tflite,314,1.2755120005749632
rps_ssd_lite_int8.tflite,315,1.3229940013843589
rps_ssd_lite_int8.tflite,316,1.26621600065846
rps_ssd_lite_int8.tflite,317,1.2698640002781758
rps_ssd_lite_int8.tflite,318,1.2626600000658073
rps_ssd_lite_int8.tflite,319,1.261548999536899
rps_ssd_lite_int8.tflite,320,1.2915859988424927
rps_ssd_lite_int8.tflite,321,1.30362300114939
rps_ssd_lite_int8.tflite,322,1.267550000193296
rps_ssd_lite_int8.tflite,323,1.2618830005521886
rps_ssd_lite_int8.tflite,324,1.273382000363199
rps_ssd_lite_int8.tflite,325,1.2628830008907244
rps_ssd_lite_int8.tflite,326,1.2620859997696243
rps_ssd_lite_int8.tflite,327,1.3121969986968907
rps_ssd_lite_int8.tflite,328,1.3122529999236576
rps_ssd_lite_int8.tflite,329,1.2651239994738717
rps_ssd_lite_int8.tflite,330,1.2945669986947905
rps_ssd_lite_int8.tflite,331,1.3689560000784695
rps_ssd_lite_int8.tflite,332,1.2691230003838427
rps_ssd_lite_int8.tflite,333,1.2631779991352232
rps_ssd_lite_int8.tflite,334,1.2717709996650228
rps_ssd_lite_int8.tflite,335,1.2651779998122947
rps_ssd_lite_int8.tflite,336,1.2615860014193458
rps_ssd_lite_int8.tflite,337,1.2699560011242284
rps_ssd_lite_int8.tflite,338,1.2634940012503648
rps_ssd_lite_int8.tflite,339,1.2609200002771104
rps_ssd_lite_int8.tflite,340,1.2903090009785956
rps_ssd_lite_int8.tflite,341,1.3716779994865647
rps_ssd_lite_int8.tflite,342,1.3235860005806899
rps_ssd_lite_int8.tflite,343,1.2661229993682355
rps_ssd_lite_int8.tflite,344,1.2720489994535455
rps_ssd_lite_int8.tflite,345,1.2652900004468393
rps_ssd_lite_int8.tflite,346,1.2617160009540385
rps_ssd_lite_int8.tflite,347,1.31797500034736
rps_ssd_lite_int8.tflite,348,1.26634500156797
rps_ssd_lite_int8.tflite,349,1.2615120012924308
rps_ssd_lite_int8.tflite,350,1.2906790016131708
rps_ssd_lite_int8.tflite,351,1.2841969983128365
rps_ssd_lite_int8.tflite,352,1.2664200003200676
rps_ssd_lite_int8.tflite,353,1.262363999558147
rps_ssd_lite_int8.tflite,354,1.2690120001934702
rps_ssd_lite_int8.tflite,355,1.262955998754478
rps_ssd_lite_int8.tflite,356,1.2612709997483762
rps_ssd_lite_int8.tflite,357,1.335937000476406
rps_ssd_lite_int8.tflite,358,1.3094749992887955
rps_ssd_lite_int8.tflite,359,1.3227340004959842
rps_ssd_lite_int8.tflite,360,1.3638450000144076
rps_ssd_lite_int8.tflite,361,1.301160000366508
rps_ssd_lite_int8.tflite,362,1.2671599997702288
rps_ssd_lite_int8.tflite,363,1.262382998902467
rps_ssd_lite_int8.tflite,364,1.2692340005742153
rps_ssd_lite_int8.tflite,365,1.262513000256149
rps_ssd_lite_int8.tflite,366,1.261048999367631
rps_ssd_lite_int8.tflite,367,1.2698820009973133
rps_ssd_lite_int8.tflite,368,1.262196999959997
rps_ssd_lite_int8.tflite,369,1.2613829985639313
rps_ssd_lite_int8.tflite,370,1.3677150000148686
rps_ssd_lite_int8.tflite,371,1.3885859989386518
rps_ssd_lite_int8.tflite,372,1.2671420008700807
rps_ssd_lite_int8.tflite,373,1.2636419996852055
rps_ssd_lite_int8.tflite,374,1.2723269992420683
rps_ssd_lite_int8.tflite,375,1.26308600010816
rps_ssd_lite_int8.tflite,376,1.2614380011655157
rps_ssd_lite_int8.tflite,377,1.266826999199111
rps_ssd_lite_int8.tflite,378,1.2627900014194893
rps_ssd_lite_int8.tflite,379,1.3128079990565311
rps_ssd_lite_int8.tflite,380,1.2990870000066934
rps_ssd_lite_int8.tflite,381,1.2807900002371753
rps_ssd_lite_int8.tflite,382,1.2637339987122687
rps_ssd_lite_int8.tflite,383,1.2614750012289733
rps_ssd_lite_int8.tflite,384,1.2714380009128945
rps_ssd_lite_int8.tflite,385,1.2631039990083082
rps_ssd_lite_int8.tflite,386,1.2618450000445591
rps_ssd_lite_int8.tflite,387,1.3573080013884464
rps_ssd_lite_int8.tflite,388,1.322512000115239
rps_ssd_lite_int8.tflite,389,1.2651609995373292
rps_ssd_lite_int8.tflite,390,1.2899560006189859
rps_ssd_lite_int8.tflite,391,1.2915300012537045
rps_ssd_lite_int8.tflite,392,1.327030000538798
rps_ssd_lite_int8.tflite,393,1.266733999727876
rps_ssd_lite_int8.tflite,394,1.2706409997917945
rps_ssd_lite_int8.tflite,395,1.2653829999180743
rps_ssd_lite_int8.tflite,396,1.2619379995157942
rps_ssd_lite_int8.tflite,397,1.2704929995379644
rps_ssd_lite_int8.tflite,398,1.2646039995161118
rps_ssd_lite_int8.tflite,399,1.2619930002983892
rps_ssd_lite_int8.tflite,400,1.3555109999288106
rps_ssd_lite_int8.tflite,401,1.3706970003113383
rps_ssd_lite_int8.tflite,402,1.2664189998758957
rps_ssd_lite_int8.tflite,403,1.261846000488731
rps_ssd_lite_int8.tflite,404,1.2674200006586034
rps_ssd_lite_int8.tflite,405,1.2625679992197547
rps_ssd_lite_int8.tflite,406,1.2617339998541865
rps_ssd_lite_int8.tflite,407,1.3329009998415131
rps_ssd_lite_int8.tflite,408,1.2649380005314015
rps_ssd_lite_int8.tflite,409,1.2621049991139444
rps_ssd_lite_int8.tflite,410,1.2919199998577824
rps_ssd_lite_int8.tflite,411,1.279160000194679
rps_ssd_lite_int8.tflite,412,1.277846000448335
rps_ssd_lite_int8.tflite,413,1.264845999685349
rps_ssd_lite_int8.tflite,414,1.2730120015476132
rps_ssd_lite_int8.tflite,415,1.2628459990082774
rps_ssd_lite_int8.tflite,416,1.3254010009404738
rps_ssd_lite_int8.tflite,417,1.376659000015934
rps_ssd_lite_int8.tflite,418,1.265530998352915
rps_ssd_lite_int8.tflite,419,1.261604000319494
rps_ssd_lite_int8.tflite,420,1.3037709995842306
rps_ssd_lite_int8.tflite,421,1.270086000658921
rps_ssd_lite_int8.tflite,422,1.2735489999613492
rps_ssd_lite_int8.tflite,423,1.26560499847983
rps_ssd_lite_int8.tflite,424,1.2708079993899446
rps_ssd_lite_int8.tflite,425,1.2625310009752866
rps_ssd_lite_int8.tflite,426,1.2614560000656638
rps_ssd_lite_int8.tflite,427,1.2697900001512608
rps_ssd_lite_int8.tflite,428,1.2624009996216046
rps_ssd_lite_int8.tflite,429,1.261198000065633
rps_ssd_lite_int8.tflite,430,1.293937999435002
rps_ssd_lite_int8.tflite,431,1.28632700034359
rps_ssd_lite_int8.tflite,432,1.2669379993894836
rps_ssd_lite_int8.tflite,433,1.2710310002148617
rps_ssd_lite_int8.tflite,434,1.3610109999717679
rps_ssd_lite_int8.tflite,435,1.3195120009186212
rps_ssd_lite_int8.tflite,436,1.2650669996219222
rps_ssd_lite_int8.tflite,437,1.2896230000478681
rps_ssd_lite_int8.tflite,438,1.2628820004465524
rps_ssd_lite_int8.tflite,439,1.2608269989868859
rps_ssd_lite_int8.tflite,440,1.30049300059909
rps_ssd_lite_int8.tflite,441,1.269641001272248
rps_ssd_lite_int8.tflite,442,1.2631789995793952
rps_ssd_lite_int8.tflite,443,1.2724750013148878
rps_ssd_lite_int8.tflite,444,1.2756229989463463
rps_ssd_lite_int8.tflite,445,1.3238079991424456
rps_ssd_lite_int8.tflite,446,1.2634189988602884
rps_ssd_lite_int8.tflite,447,1.3745670003117993
rps_ssd_lite_int8.tflite,448,1.2659570002142573
rps_ssd_lite_int8.tflite,449,1.2619570006791037
rps_ssd_lite_int8.tflite,450,1.3604190007754369
rps_ssd_lite_int8.tflite,451,1.2719200003630249
rps_ssd_lite_int8.tflite,452,1.2633080004889052
rps_ssd_lite_int8.tflite,453,1.2710860009974567
rps_ssd_lite_int8.tflite,454,1.276012000744231
rps_ssd_lite_int8.tflite,455,1.2650860007852316
rps_ssd_lite_int8.tflite,456,1.3135299996065442
rps_ssd_lite_int8.tflite,457,1.2903639999422012
rps_ssd_lite_int8.tflite,458,1.2648079991777195
rps_ssd_lite_int8.tflite,459,1.2618639993888792
rps_ssd_lite_int8.tflite,460,1.3104190002195537
rps_ssd_lite_int8.tflite,461,1.2703829997917637
rps_ssd_lite_int8.tflite,462,1.2633639998966828
rps_ssd_lite_int8.tflite,463,1.3123629996698583
rps_ssd_lite_int8.tflite,464,1.3240490006865002
rps_ssd_lite_int8.tflite,465,1.2665869999182178
rps_ssd_lite_int8.tflite,466,1.2621050009329338
rps_ssd_lite_int8.tflite,467,1.2867530003859429
rps_ssd_lite_int8.tflite,468,1.2621980004041689
rps_ssd_lite_int8.tflite,469,1.313531000050716
rps_ssd_lite_int8.tflite,470,1.3317159991856897
rps_ssd_lite_int8.tflite,471,1.2703820011665812
rps_ssd_lite_int8.tflite,472,1.2639750002563233
rps_ssd_lite_int8.tflite,473,1.290808999328874
rps_ssd_lite_int8.tflite,474,1.3242149998404784
rps_ssd_lite_int8.tflite,475,1.2760489989886992
rps_ssd_lite_int8.tflite,476,1.3111419993947493
rps_ssd_lite_int8.tflite,477,1.3108450002619065
rps_ssd_lite_int8.tflite,478,1.2644939997699112
rps_ssd_lite_int8.tflite,479,1.2619749995792517
rps_ssd_lite_int8.tflite,480,1.3220119999459712
rps_ssd_lite_int8.tflite,481,1.2686420013778843
rps_ssd_lite_int8.tflite,482,1.3268639995658305
rps_ssd_lite_int8.tflite,483,1.2735860000248067
rps_ssd_lite_int8.tflite,484,1.2626230000023497
rps_ssd_lite_int8.tflite,485,1.2700490005954634
rps_ssd_lite_int8.tflite,486,1.267622999876039
rps_ssd_lite_int8.tflite,487,1.2611420006578555
rps_ssd_lite_int8.tflite,488,1.309475001107785
rps_ssd_lite_int8.tflite,489,1.2869570000475505
rps_ssd_lite_int8.tflite,490,1.3783819995296653
rps_ssd_lite_int8.tflite,491,1.3046410003880737
rps_ssd_lite_int8.tflite,492,1.2653829999180743
rps_ssd_lite_int8.tflite,493,1.2705869994533714
rps_ssd_lite_int8.tflite,494,1.264827000341029
rps_ssd_lite_int8.tflite,495,1.3281600004120264
rps_ssd_lite_int8.tflite,496,1.2756039996020263
rps_ssd_lite_int8.tflite,497,1.2648819993046345
rps_ssd_lite_int8.tflite,498,1.2613639992196113
rps_ssd_lite_int8.tflite,499,1.28617900008976
rps_ssd_lite_int8.tflite,500,1.304290000916808
rps_ssd_lite_int8.tflite,501,1.2712890002148924
rps_ssd_lite_int8.tflite,502,1.264327000171761
