model,iteration,inference_ms
RPS_PreTrained_SSD.tflite,0,68.62191400068696
RPS_PreTrained_SSD.tflite,1,68.49293300001591
RPS_PreTrained_SSD.tflite,2,68.73061700025573
RPS_PreTrained_SSD.tflite,3,68.09912000062468
RPS_PreTrained_SSD.tflite,4,67.77314000100887
RPS_PreTrained_SSD.tflite,5,68.10799099912401
RPS_PreTrained_SSD.tflite,6,68.02921300004527
RPS_PreTrained_SSD.tflite,7,67.97888099936245
RPS_PreTrained_SSD.tflite,8,67.98506599989196
RPS_PreTrained_SSD.tflite,9,68.0198059999384
RPS_PreTrained_SSD.tflite,10,68.30330500088166
RPS_PreTrained_SSD.tflite,11,67.78384399876813
RPS_PreTrained_SSD.tflite,12,67.9323430013028
RPS_PreTrained_SSD.tflite,13,67.73045599948091
RPS_PreTrained_SSD.tflite,14,67.79121499857865
RPS_PreTrained_SSD.tflite,15,68.01500899928214
RPS_PreTrained_SSD.tflite,16,68.04856499911693
RPS_PreTrained_SSD.tflite,17,68.178267998519
RPS_PreTrained_SSD.tflite,18,68.13189799868269
RPS_PreTrained_SSD.tflite,19,67.92799200047739
RPS_PreTrained_SSD.tflite,20,68.11526800083811
RPS_PreTrained_SSD.tflite,21,67.6767530003417
RPS_PreTrained_SSD.tflite,22,67.85856599890394
RPS_PreTrained_SSD.tflite,23,67.78041800134815
RPS_PreTrained_SSD.tflite,24,67.78536199999508
RPS_PreTrained_SSD.tflite,25,67.98436200006108
RPS_PreTrained_SSD.tflite,26,67.89610300074855
RPS_PreTrained_SSD.tflite,27,67.54367899884528
RPS_PreTrained_SSD.tflite,28,67.94895500024722
RPS_PreTrained_SSD.tflite,29,67.585547998533
RPS_PreTrained_SSD.tflite,30,67.93673200081685
RPS_PreTrained_SSD.tflite,31,67.72558500051673
RPS_PreTrained_SSD.tflite,32,67.61632699999609
RPS_PreTrained_SSD.tflite,33,68.26547199852939
RPS_PreTrained_SSD.tflite,34,67.91149200034852
RPS_PreTrained_SSD.tflite,35,68.04523099890503
RPS_PreTrained_SSD.tflite,36,67.75147400003334
RPS_PreTrained_SSD.tflite,37,67.77875199986738
RPS_PreTrained_SSD.tflite,38,67.89663999916229
RPS_PreTrained_SSD.tflite,39,67.63508600124624
RPS_PreTrained_SSD.tflite,40,68.17987900103617
RPS_PreTrained_SSD.tflite,41,67.85491800110321
RPS_PreTrained_SSD.tflite,42,68.0002869994496
RPS_PreTrained_SSD.tflite,43,67.73419599994668
RPS_PreTrained_SSD.tflite,44,67.8656400014006
RPS_PreTrained_SSD.tflite,45,67.70673400023952
RPS_PreTrained_SSD.tflite,46,68.51787699997658
RPS_PreTrained_SSD.tflite,47,68.14124999982596
RPS_PreTrained_SSD.tflite,48,68.03043599938974
RPS_PreTrained_SSD.tflite,49,68.01234299928183
RPS_PreTrained_SSD.tflite,50,68.0189539998537
RPS_PreTrained_SSD.tflite,51,67.99438100097177
RPS_PreTrained_SSD.tflite,52,67.53292000030342
RPS_PreTrained_SSD.tflite,53,67.66745599998103
RPS_PreTrained_SSD.tflite,54,68.01802799964207
RPS_PreTrained_SSD.tflite,55,67.93773299978056
RPS_PreTrained_SSD.tflite,56,67.81930699980876
RPS_PreTrained_SSD.tflite,57,67.82591800038063
RPS_PreTrained_SSD.tflite,58,67.93247300083749
RPS_PreTrained_SSD.tflite,59,67.88852899990161
RPS_PreTrained_SSD.tflite,60,69.00889399912558
RPS_PreTrained_SSD.tflite,61,68.49300700014282
RPS_PreTrained_SSD.tflite,62,68.03773199862917
RPS_PreTrained_SSD.tflite,63,67.57293800001207
RPS_PreTrained_SSD.tflite,64,68.0523249993712
RPS_PreTrained_SSD.tflite,65,67.99715800116246
RPS_PreTrained_SSD.tflite,66,67.78380699870468
RPS_PreTrained_SSD.tflite,67,67.80152899955283
RPS_PreTrained_SSD.tflite,68,67.62512199929915
RPS_PreTrained_SSD.tflite,69,68.07823200142593
RPS_PreTrained_SSD.tflite,70,68.08545300009428
RPS_PreTrained_SSD.tflite,71,68.01630600057251
RPS_PreTrained_SSD.tflite,72,68.06452799901308
RPS_PreTrained_SSD.tflite,73,67.98962100037897
RPS_PreTrained_SSD.tflite,74,68.07478699920466
RPS_PreTrained_SSD.tflite,75,67.75410400041437
RPS_PreTrained_SSD.tflite,76,67.8852690016356
RPS_PreTrained_SSD.tflite,77,67.81839999894146
RPS_PreTrained_SSD.tflite,78,67.87375100066129
RPS_PreTrained_SSD.tflite,79,68.02895399960107
RPS_PreTrained_SSD.tflite,80,68.05575100042915
RPS_PreTrained_SSD.tflite,81,67.9901580006117
RPS_PreTrained_SSD.tflite,82,67.91171300028509
RPS_PreTrained_SSD.tflite,83,67.96832500003802
RPS_PreTrained_SSD.tflite,84,67.69508499928634
RPS_PreTrained_SSD.tflite,85,67.9354180010705
RPS_PreTrained_SSD.tflite,86,67.69575200087274
RPS_PreTrained_SSD.tflite,87,74.96923400140076
RPS_PreTrained_SSD.tflite,88,67.8895660003036
RPS_PreTrained_SSD.tflite,89,67.95687999874644
RPS_PreTrained_SSD.tflite,90,68.20302699998138
RPS_PreTrained_SSD.tflite,91,67.77238199902058
RPS_PreTrained_SSD.tflite,92,67.76634400011972
RPS_PreTrained_SSD.tflite,93,67.71460399977514
RPS_PreTrained_SSD.tflite,94,67.72728900068614
RPS_PreTrained_SSD.tflite,95,67.78347299950838
RPS_PreTrained_SSD.tflite,96,67.61382700096874
RPS_PreTrained_SSD.tflite,97,67.72991899924818
RPS_PreTrained_SSD.tflite,98,67.70186300127534
RPS_PreTrained_SSD.tflite,99,68.06004699865298
RPS_PreTrained_SSD.tflite,100,68.13182400037476
RPS_PreTrained_SSD.tflite,101,67.8771399998368
RPS_PreTrained_SSD.tflite,102,68.05123200138041
RPS_PreTrained_SSD.tflite,103,67.6502709993656
RPS_PreTrained_SSD.tflite,104,67.93302900041454
RPS_PreTrained_SSD.tflite,105,67.95952799984661
RPS_PreTrained_SSD.tflite,106,67.78876999851491
RPS_PreTrained_SSD.tflite,107,67.97267699948861
RPS_PreTrained_SSD.tflite,108,67.75947400092264
RPS_PreTrained_SSD.tflite,109,67.66582600175752
RPS_PreTrained_SSD.tflite,110,68.06234299983771
RPS_PreTrained_SSD.tflite,111,67.89552900045237
RPS_PreTrained_SSD.tflite,112,67.82851000025403
RPS_PreTrained_SSD.tflite,113,67.74347399914404
RPS_PreTrained_SSD.tflite,114,67.67034499898728
RPS_PreTrained_SSD.tflite,115,67.79134400130715
RPS_PreTrained_SSD.tflite,116,67.69764099954045
RPS_PreTrained_SSD.tflite,117,67.8081400001247
RPS_PreTrained_SSD.tflite,118,67.7826040009677
RPS_PreTrained_SSD.tflite,119,68.31822999993165
RPS_PreTrained_SSD.tflite,120,68.2191010000679
RPS_PreTrained_SSD.tflite,121,67.71834500068508
RPS_PreTrained_SSD.tflite,122,67.64736300101504
RPS_PreTrained_SSD.tflite,123,67.82919500074058
RPS_PreTrained_SSD.tflite,124,67.87428800089401
RPS_PreTrained_SSD.tflite,125,67.8234919996612
RPS_PreTrained_SSD.tflite,126,67.72730800003046
RPS_PreTrained_SSD.tflite,127,67.7772510007344
RPS_PreTrained_SSD.tflite,128,67.89614000081201
RPS_PreTrained_SSD.tflite,129,67.75378800011822
RPS_PreTrained_SSD.tflite,130,68.25365700024122
RPS_PreTrained_SSD.tflite,131,67.7410289990803
RPS_PreTrained_SSD.tflite,132,67.78047300031176
RPS_PreTrained_SSD.tflite,133,68.15767599982792
RPS_PreTrained_SSD.tflite,134,67.98813900059031
RPS_PreTrained_SSD.tflite,135,67.65369700042356
RPS_PreTrained_SSD.tflite,136,67.81636300001992
RPS_PreTrained_SSD.tflite,137,67.92578800013871
RPS_PreTrained_SSD.tflite,138,67.75575199935702
RPS_PreTrained_SSD.tflite,139,67.8112149998924
RPS_PreTrained_SSD.tflite,140,67.99673199930112
RPS_PreTrained_SSD.tflite,141,67.87476999852515
RPS_PreTrained_SSD.tflite,142,67.88400999903388
RPS_PreTrained_SSD.tflite,143,67.67901199964399
RPS_PreTrained_SSD.tflite,144,67.92451000001165
RPS_PreTrained_SSD.tflite,145,67.99312099974486
RPS_PreTrained_SSD.tflite,146,67.77345599948603
RPS_PreTrained_SSD.tflite,147,67.83854800050904
RPS_PreTrained_SSD.tflite,148,67.98473200069566
RPS_PreTrained_SSD.tflite,149,68.30963700122084
RPS_PreTrained_SSD.tflite,150,68.28097099969455
RPS_PreTrained_SSD.tflite,151,67.7568440005416
RPS_PreTrained_SSD.tflite,152,67.83089999953518
RPS_PreTrained_SSD.tflite,153,67.97593600094842
RPS_PreTrained_SSD.tflite,154,67.8653619997931
RPS_PreTrained_SSD.tflite,155,67.6496779997251
RPS_PreTrained_SSD.tflite,156,67.72197400096047
RPS_PreTrained_SSD.tflite,157,67.95649199921172
RPS_PreTrained_SSD.tflite,158,67.83562199962034
RPS_PreTrained_SSD.tflite,159,67.88630700066278
RPS_PreTrained_SSD.tflite,160,68.10600999961025
RPS_PreTrained_SSD.tflite,161,67.63630800014653
RPS_PreTrained_SSD.tflite,162,67.7836959985143
RPS_PreTrained_SSD.tflite,163,68.4367480007495
RPS_PreTrained_SSD.tflite,164,67.8591209998558
RPS_PreTrained_SSD.tflite,165,67.80019600046217
RPS_PreTrained_SSD.tflite,166,67.83243599966227
RPS_PreTrained_SSD.tflite,167,67.60627099902194
RPS_PreTrained_SSD.tflite,168,67.77412200062827
RPS_PreTrained_SSD.tflite,169,67.7554739995685
RPS_PreTrained_SSD.tflite,170,68.11332400138781
RPS_PreTrained_SSD.tflite,171,67.80606599932071
RPS_PreTrained_SSD.tflite,172,67.9131580000103
RPS_PreTrained_SSD.tflite,173,67.8809729997738
RPS_PreTrained_SSD.tflite,174,67.69730700034415
RPS_PreTrained_SSD.tflite,175,67.8245290000632
RPS_PreTrained_SSD.tflite,176,68.33335900046222
RPS_PreTrained_SSD.tflite,177,68.09530499958782
RPS_PreTrained_SSD.tflite,178,67.93071399988548
RPS_PreTrained_SSD.tflite,179,68.11332399956882
RPS_PreTrained_SSD.tflite,180,68.00678699983109
RPS_PreTrained_SSD.tflite,181,67.64690099953441
RPS_PreTrained_SSD.tflite,182,67.76008499946329
RPS_PreTrained_SSD.tflite,183,67.92026899893244
RPS_PreTrained_SSD.tflite,184,67.93060200106993
RPS_PreTrained_SSD.tflite,185,67.77564100048039
RPS_PreTrained_SSD.tflite,186,67.79021399961493
RPS_PreTrained_SSD.tflite,187,67.74430699988443
RPS_PreTrained_SSD.tflite,188,67.71728899911977
RPS_PreTrained_SSD.tflite,189,67.78001099883113
RPS_PreTrained_SSD.tflite,190,68.25676799962821
RPS_PreTrained_SSD.tflite,191,67.66238100135524
RPS_PreTrained_SSD.tflite,192,67.84228799915581
RPS_PreTrained_SSD.tflite,193,67.52934500036645
RPS_PreTrained_SSD.tflite,194,67.71160400057852
RPS_PreTrained_SSD.tflite,195,67.83632499900705
RPS_PreTrained_SSD.tflite,196,67.69582600099966
RPS_PreTrained_SSD.tflite,197,67.70441800108529
RPS_PreTrained_SSD.tflite,198,67.74190000032831
RPS_PreTrained_SSD.tflite,199,67.93086199832032
RPS_PreTrained_SSD.tflite,200,68.00221299999976
RPS_PreTrained_SSD.tflite,201,67.92374999895401
RPS_PreTrained_SSD.tflite,202,67.65062199883687
RPS_PreTrained_SSD.tflite,203,67.76128799901926
RPS_PreTrained_SSD.tflite,204,67.70525200045086
RPS_PreTrained_SSD.tflite,205,67.75688100060506
RPS_PreTrained_SSD.tflite,206,72.46276499972737
RPS_PreTrained_SSD.tflite,207,68.80422799986263
RPS_PreTrained_SSD.tflite,208,68.26795199958724
RPS_PreTrained_SSD.tflite,209,67.79543599986937
RPS_PreTrained_SSD.tflite,210,68.01804600036121
RPS_PreTrained_SSD.tflite,211,67.73964099920704
RPS_PreTrained_SSD.tflite,212,67.76671499937947
RPS_PreTrained_SSD.tflite,213,67.75241799914511
RPS_PreTrained_SSD.tflite,214,67.97750900113897
RPS_PreTrained_SSD.tflite,215,67.89949199992407
RPS_PreTrained_SSD.tflite,216,67.77725200117857
