model,elapsed_s,rss_mb,vms_mb,soc_temp_c,pmic_temp_c,arm_clock_mhz,get_throttled_raw,throttled_any,undervoltage_any,cpu_percent_total,process_cpu_percent
rps_ssd_lite_fp32.tflite,0.5033853054046631,44.6875,371.703125,51.25,,2400.0,0x0,False,False,23.076923076923073,59.419835422371925
rps_ssd_lite_fp32.tflite,0.537132978439331,44.6875,371.703125,50.7,,2400.0,0x0,False,False,23.076923076923073,118.60032990855328
rps_ssd_lite_fp32.tflite,0.5709288120269775,44.6875,371.703125,52.35,,2400.0,0x0,False,False,21.42857142857143,88.73192933382585
rps_ssd_lite_fp32.tflite,0.603602409362793,44.703125,371.703125,51.8,,2400.0,0x0,False,False,23.076923076923073,91.84115338026172
rps_ssd_lite_fp32.tflite,0.6374776363372803,44.703125,371.703125,52.35,,2400.0,0x0,False,False,28.57142857142857,88.55247344904791
rps_ssd_lite_fp32.tflite,0.6710422039031982,44.703125,371.703125,52.35,,2400.0,0x0,False,False,23.076923076923073,89.35446935780506
rps_ssd_lite_fp32.tflite,0.7039504051208496,44.703125,371.703125,51.8,,2400.0,0x0,False,False,23.076923076923073,121.55153361330268
rps_ssd_lite_fp32.tflite,0.7380490303039551,44.703125,371.703125,52.35,,2400.0,0x0,False,False,23.076923076923073,87.98161465745487
rps_ssd_lite_fp32.tflite,0.7716550827026367,44.703125,371.703125,51.8,,2400.0,0x0,False,False,26.66666666666667,89.26466535857962
rps_ssd_lite_fp32.tflite,0.8053944110870361,44.703125,371.703125,51.8,,2400.0,0x0,False,False,23.076923076923073,88.91694975877034
rps_ssd_lite_fp32.tflite,0.839224100112915,44.703125,371.703125,50.7,,2400.0,0x0,False,False,23.076923076923073,88.6805880451086
rps_ssd_lite_fp32.tflite,0.8725795745849609,44.71875,371.703125,52.35,,2400.0,0x0,False,False,16.666666666666664,90.02746017420716
rps_ssd_lite_fp32.tflite,0.9064743518829346,44.71875,371.703125,52.9,,2400.0,0x0,False,False,26.66666666666667,88.43211018263285
rps_ssd_lite_fp32.tflite,0.938772439956665,44.71875,371.703125,52.9,,2400.0,0x0,False,False,23.076923076923073,92.872908251409
rps_ssd_lite_fp32.tflite,0.9712576866149902,44.71875,371.703125,52.9,,2400.0,0x0,False,False,25.0,92.34477797299238
rps_ssd_lite_fp32.tflite,1.0038881301879883,44.734375,371.703125,53.45,,2400.0,0x0,False,False,28.57142857142857,122.59853604755182
rps_ssd_lite_fp32.tflite,1.0375421047210693,44.75,371.703125,53.45,,2400.0,0x0,False,False,23.076923076923073,59.44665448917365
rps_ssd_lite_fp32.tflite,1.0712244510650635,44.75,371.703125,51.8,,2400.0,0x0,False,False,21.42857142857143,89.03937202357773
rps_ssd_lite_fp32.tflite,1.1050937175750732,44.75,371.703125,51.25,,2400.0,0x0,False,False,23.076923076923073,88.57798671414862
rps_ssd_lite_fp32.tflite,1.137446403503418,44.75,371.703125,52.35,,2400.0,0x0,False,False,28.57142857142857,92.7304375312773
rps_ssd_lite_fp32.tflite,1.171037197113037,44.75,371.703125,52.35,,2400.0,0x0,False,False,23.076923076923073,119.08077028834927
rps_ssd_lite_fp32.tflite,1.2047512531280518,44.75,371.703125,53.45,,2400.0,0x0,False,False,23.076923076923073,88.98366505847098
rps_ssd_lite_fp32.tflite,1.236830234527588,44.75,371.703125,52.9,,2400.0,0x0,False,False,23.076923076923073,93.50442815433287
rps_ssd_lite_fp32.tflite,1.270371675491333,44.765625,371.703125,51.8,,2400.0,0x0,False,False,28.57142857142857,89.44011027568814
rps_ssd_lite_fp32.tflite,1.303715705871582,44.765625,371.703125,51.8,,2400.0,0x0,False,False,16.666666666666664,89.96881320786099
rps_ssd_lite_fp32.tflite,1.3361566066741943,44.765625,371.703125,52.35,,2400.0,0x0,False,False,28.57142857142857,123.52504534041508
rps_ssd_lite_fp32.tflite,1.3695969581604004,44.765625,371.703125,52.35,,2400.0,0x0,False,False,23.076923076923073,89.55719519507024
rps_ssd_lite_fp32.tflite,1.4031150341033936,44.765625,371.703125,52.9,,2400.0,0x0,False,False,21.42857142857143,59.681238328712666
rps_ssd_lite_fp32.tflite,1.4368412494659424,44.765625,371.703125,52.9,,2400.0,0x0,False,False,23.076923076923073,118.59075873767229
rps_ssd_lite_fp32.tflite,1.4702677726745605,44.78125,371.703125,52.35,,2400.0,0x0,False,False,28.57142857142857,89.74164725599132
rps_ssd_lite_fp32.tflite,1.5038750171661377,44.78125,371.703125,54.0,,2400.0,0x0,False,False,16.666666666666664,89.26918885752085
rps_ssd_lite_fp32.tflite,1.5375137329101562,44.78125,371.703125,54.0,,2400.0,0x0,False,False,26.66666666666667,118.9371066536287
rps_ssd_lite_fp32.tflite,1.5697901248931885,44.78125,371.703125,52.35,,2400.0,0x0,False,False,18.181818181818176,61.952529369916796
rps_ssd_lite_fp32.tflite,1.6035146713256836,44.78125,371.703125,52.35,,2400.0,0x0,False,False,26.66666666666667,88.94614385429782
rps_ssd_lite_fp32.tflite,1.6373698711395264,44.78125,371.703125,53.45,,2400.0,0x0,False,False,23.076923076923073,88.6633608228968
rps_ssd_lite_fp32.tflite,1.6708898544311523,44.78125,371.703125,52.9,,2400.0,0x0,False,False,23.076923076923073,89.45828357369628
rps_ssd_lite_fp32.tflite,1.7042362689971924,44.796875,371.703125,52.9,,2400.0,0x0,False,False,23.076923076923073,119.98720456406735
rps_ssd_lite_fp32.tflite,1.7368574142456055,44.796875,371.703125,52.9,,2400.0,0x0,False,False,23.076923076923073,91.94665880112977
rps_ssd_lite_fp32.tflite,1.771435260772705,44.796875,371.703125,53.45,,2400.0,0x0,False,False,26.66666666666667,86.75234694718928
rps_ssd_lite_fp32.tflite,1.8053953647613525,44.8125,371.703125,52.35,,2400.0,0x0,False,False,23.076923076923073,88.3951958253547
rps_ssd_lite_fp32.tflite,1.8391258716583252,44.8125,371.703125,52.35,,2400.0,0x0,False,False,28.57142857142857,88.87563259686692
rps_ssd_lite_fp32.tflite,1.872617483139038,44.8125,371.703125,52.9,,2400.0,0x0,False,False,23.076923076923073,89.58141025721208
rps_ssd_lite_fp32.tflite,1.9063923358917236,44.84375,371.703125,52.35,,2400.0,0x0,False,False,21.42857142857143,88.83805509569304
rps_ssd_lite_fp32.tflite,1.9401774406433105,44.84375,371.703125,54.0,,2400.0,0x0,False,False,23.076923076923073,88.78571594086148
rps_ssd_lite_fp32.tflite,1.973290205001831,44.84375,371.703125,53.45,,2400.0,0x0,False,False,16.666666666666664,90.64285909975118
rps_ssd_lite_fp32.tflite,2.007061243057251,44.84375,371.703125,52.9,,2400.0,0x0,False,False,28.57142857142857,118.3871175842785
rps_ssd_lite_fp32.tflite,2.040947914123535,44.84375,371.703125,52.35,,2400.0,0x0,False,False,21.42857142857143,88.53389028749041
rps_ssd_lite_fp32.tflite,2.073289155960083,44.84375,371.703125,52.35,,2400.0,0x0,False,False,30.76923076923077,92.81443053881598
rps_ssd_lite_fp32.tflite,2.107044219970703,44.84375,371.703125,53.45,,2400.0,0x0,False,False,21.42857142857143,88.81701421599927
rps_ssd_lite_fp32.tflite,2.140718460083008,44.859375,371.703125,52.35,,2400.0,0x0,False,False,23.076923076923073,89.132597213139
rps_ssd_lite_fp32.tflite,2.1746490001678467,44.859375,371.703125,52.9,,2400.0,0x0,False,False,23.076923076923073,117.86142101735058
rps_ssd_lite_fp32.tflite,2.207448959350586,44.859375,371.703125,52.35,,2400.0,0x0,False,False,23.076923076923073,91.45592250007579
rps_ssd_lite_fp32.tflite,2.2410900592803955,44.859375,371.703125,54.55,,2400.0,0x0,False,False,23.076923076923073,89.16109837987419
rps_ssd_lite_fp32.tflite,2.2749695777893066,44.859375,371.703125,52.35,,2400.0,0x0,False,False,26.66666666666667,88.55097313035488
rps_ssd_lite_fp32.tflite,2.308817148208618,44.875,371.703125,52.35,,2400.0,0x0,False,False,23.076923076923073,88.68442333834096
rps_ssd_lite_fp32.tflite,2.342460870742798,44.875,371.703125,52.9,,2400.0,0x0,False,False,28.57142857142857,89.12470360869156
rps_ssd_lite_fp32.tflite,2.375805616378784,44.875,371.703125,54.0,,2400.0,0x0,False,False,23.076923076923073,89.96216820947141
rps_ssd_lite_fp32.tflite,2.409369707107544,44.875,371.703125,52.9,,2400.0,0x0,False,False,21.42857142857143,89.40777719370924
rps_ssd_lite_fp32.tflite,2.443288803100586,44.890625,371.703125,52.35,,2400.0,0x0,False,False,23.076923076923073,88.41507316555283
rps_ssd_lite_fp32.tflite,2.4755680561065674,44.890625,371.703125,52.35,,2400.0,0x0,False,False,23.076923076923073,123.91316152868349
rps_ssd_lite_fp32.tflite,2.509160041809082,44.890625,371.703125,54.0,,2400.0,0x0,False,False,23.076923076923073,89.35801715670326
rps_ssd_lite_fp32.tflite,2.542409658432007,44.90625,371.703125,54.55,,2400.0,0x0,False,False,28.57142857142857,90.18151735909224
rps_ssd_lite_fp32.tflite,2.5757131576538086,44.90625,371.703125,52.9,,2400.0,0x0,False,False,16.666666666666664,90.06194370537028
rps_ssd_lite_fp32.tflite,2.6093459129333496,44.90625,371.703125,53.45,,2400.0,0x0,False,False,23.076923076923073,89.50222442416803
rps_ssd_lite_fp32.tflite,2.643181324005127,44.90625,371.703125,53.45,,2400.0,0x0,False,False,21.42857142857143,88.3729167427444
rps_ssd_lite_fp32.tflite,2.6771528720855713,44.90625,371.703125,53.45,,2400.0,0x0,False,False,23.076923076923073,88.41734022107156
rps_ssd_lite_fp32.tflite,2.711024761199951,44.90625,371.703125,52.35,,2400.0,0x0,False,False,33.333333333333336,88.45282302256149
rps_ssd_lite_fp32.tflite,2.7444565296173096,44.921875,371.703125,53.45,,2400.0,0x0,False,False,16.666666666666664,89.74323920915117
rps_ssd_lite_fp32.tflite,2.7790040969848633,44.921875,371.703125,53.45,,2400.0,0x0,False,False,26.66666666666667,115.76532747586424
rps_ssd_lite_fp32.tflite,2.811209201812744,44.921875,371.703125,54.0,,2400.0,0x0,False,False,23.076923076923073,93.16115164731553
rps_ssd_lite_fp32.tflite,2.844649314880371,44.921875,371.703125,53.45,,2400.0,0x0,False,False,23.076923076923073,89.72469771192935
rps_ssd_lite_fp32.tflite,2.878246307373047,44.921875,371.703125,52.9,,2400.0,0x0,False,False,23.076923076923073,89.28670547307611
rps_ssd_lite_fp32.tflite,2.911686897277832,44.921875,371.703125,52.9,,2400.0,0x0,False,False,23.076923076923073,89.71456324891588
rps_ssd_lite_fp32.tflite,2.9452476501464844,44.9375,371.703125,52.9,,2400.0,0x0,False,False,15.384615384615385,89.57100861346987
rps_ssd_lite_fp32.tflite,2.978712320327759,44.9375,371.703125,53.45,,2400.0,0x0,False,False,28.57142857142857,89.44983876526238
rps_ssd_lite_fp32.tflite,3.0120065212249756,44.9375,371.703125,54.55,,2400.0,0x0,False,False,23.076923076923073,90.1177045369647
rps_ssd_lite_fp32.tflite,3.045560598373413,44.9375,371.703125,53.45,,2400.0,0x0,False,False,23.076923076923073,89.41562507680885
rps_ssd_lite_fp32.tflite,3.0793325901031494,44.9375,371.703125,54.0,,2400.0,0x0,False,False,21.42857142857143,118.4109382292638
rps_ssd_lite_fp32.tflite,3.112908363342285,44.9375,371.703125,53.45,,2400.0,0x0,False,False,23.076923076923073,89.35629246013637
rps_ssd_lite_fp32.tflite,3.1464662551879883,44.9375,371.703125,54.0,,2400.0,0x0,False,False,33.333333333333336,59.612422682896906
rps_ssd_lite_fp32.tflite,3.1797471046447754,44.96875,371.703125,53.45,,2400.0,0x0,False,False,16.666666666666664,90.1435806933009
rps_ssd_lite_fp32.tflite,3.213320732116699,44.984375,371.703125,52.9,,2400.0,0x0,False,False,26.66666666666667,119.13955507026671
rps_ssd_lite_fp32.tflite,3.2468113899230957,44.984375,371.703125,53.45,,2400.0,0x0,False,False,23.076923076923073,89.57105942386188
rps_ssd_lite_fp32.tflite,3.2791333198547363,44.984375,371.703125,53.45,,2400.0,0x0,False,False,23.076923076923073,92.80342536089825
rps_ssd_lite_fp32.tflite,3.31247615814209,44.984375,371.703125,53.45,,2400.0,0x0,False,False,23.076923076923073,89.96856228888682
rps_ssd_lite_fp32.tflite,3.3454084396362305,44.984375,371.703125,53.45,,2400.0,0x0,False,False,23.076923076923073,91.10525709194262
