model,model_path,backend,file_size_bytes,file_size_mb,input_shape,input_dtype,input_quantization,output_shapes,output_dtypes,output_quantization,warmup,repeat,mean_inference_ms,median_inference_ms,min_inference_ms,max_inference_ms,rss_mb_start,rss_mb_end,rss_mb_mean,rss_mb_peak,vms_mb_mean,vms_mb_peak,cpu_percent_total_mean,process_cpu_percent_mean,soc_temp_start_c,soc_temp_end_c,soc_temp_mean_c,soc_temp_max_c,pmic_temp_mean_c,pmic_temp_max_c,arm_clock_mhz_mean,throttled_any,undervoltage_any,get_throttled_raw,metrics_note,benchmark_note
rps_ssd_lite_fp32.tflite,/home/dain/AI_assignment/models/rps_ssd_lite_fp32.tflite,tflite_runtime,115876,0.11050796508789062,"[1, 64, 64, 3]",float32,"(0.0, 0)","[[1, 256, 7]]",['float32'],"[(0.0, 0)]",20,1000,3.0019393839920667,3.0011335002200212,2.694413000426721,3.331149999212357,44.546875,44.984375,44.80167079207921,44.984375,371.703125,371.703125,23.68896103896104,93.29944363893438,50.15,53.45,52.63316831683168,54.55,,,2400.0,False,False,0x0,"CPU, temperature, clock, and throttling values are power-related proxy metrics, not direct watt measurements.",This is a headless random-input inference benchmark. It does not measure camera display behavior or formal detection accuracy.
