model,elapsed_s,rss_mb,vms_mb,soc_temp_c,pmic_temp_c,arm_clock_mhz,get_throttled_raw,throttled_any,undervoltage_any,cpu_percent_total,process_cpu_percent
rps_ssd_lite_fp32.tflite,0.4906604290008545,52.5625,499.25,56.75,,2400.0,0x0,False,False,71.42857142857143,212.88337545782713
rps_ssd_lite_fp32.tflite,0.5051541328430176,52.5625,499.25,56.2,,2400.0,0x0,False,False,50.0,207.19293765656184
rps_ssd_lite_fp32.tflite,0.5192432403564453,52.578125,499.25,56.75,,2400.0,0x0,False,False,40.0,212.59422351891695
rps_ssd_lite_fp32.tflite,0.533623218536377,52.578125,499.25,57.3,,2400.0,0x0,False,False,50.0,208.63813336003463
rps_ssd_lite_fp32.tflite,0.5467326641082764,52.578125,499.25,57.3,,2400.0,0x0,False,False,50.0,228.79729726962626
rps_ssd_lite_fp32.tflite,0.5620009899139404,52.578125,499.25,56.75,,2400.0,0x0,False,False,50.0,196.55119480007318
rps_ssd_lite_fp32.tflite,0.5761241912841797,52.578125,499.25,57.3,,2400.0,0x0,False,False,40.0,212.49300190048402
rps_ssd_lite_fp32.tflite,0.5922849178314209,52.578125,499.25,57.3,,2400.0,0x0,False,False,25.0,123.79891070513784
rps_ssd_lite_fp32.tflite,0.6078708171844482,52.578125,499.25,56.75,,2400.0,0x0,False,False,50.0,256.7685143140547
rps_ssd_lite_fp32.tflite,0.6212637424468994,52.578125,499.25,56.75,,2400.0,0x0,False,False,50.0,149.09441173732722
rps_ssd_lite_fp32.tflite,0.6357498168945312,52.59375,499.25,57.3,,2400.0,0x0,False,False,60.0,207.1810040890521
rps_ssd_lite_fp32.tflite,0.6498615741729736,52.59375,499.25,56.75,,2400.0,0x0,False,False,40.0,212.52282229060611
rps_ssd_lite_fp32.tflite,0.6646890640258789,52.609375,499.25,57.3,,2400.0,0x0,False,False,40.0,135.73383138617586
rps_ssd_lite_fp32.tflite,0.679347038269043,52.609375,499.25,58.4,,2400.0,0x0,False,False,50.0,203.88928324554877
rps_ssd_lite_fp32.tflite,0.6938955783843994,52.609375,499.25,58.4,,2400.0,0x0,False,False,60.0,205.98581031397543
rps_ssd_lite_fp32.tflite,0.7089242935180664,52.609375,499.25,57.85,,2400.0,0x0,False,False,40.0,199.57503821900372
rps_ssd_lite_fp32.tflite,0.7222895622253418,52.609375,499.25,57.85,,2400.0,0x0,False,False,57.14285714285714,224.181334589776
rps_ssd_lite_fp32.tflite,0.7366495132446289,52.609375,499.25,57.85,,2400.0,0x0,False,False,62.5,209.12374849830164
rps_ssd_lite_fp32.tflite,0.7499361038208008,52.609375,499.25,57.3,,2400.0,0x0,False,False,60.0,225.8924899249084
rps_ssd_lite_int8.tflite,0.0,52.765625,499.171875,51.8,,1500.0,0x0,False,False,,
rps_ssd_lite_int8.tflite,0.02347278594970703,52.765625,499.171875,52.35,,1500.0,0x0,False,False,22.22222222222222,86.11866575239493
rps_ssd_lite_int8.tflite,0.04631996154785156,52.765625,499.171875,51.25,,1500.0,0x0,False,False,22.22222222222222,87.54334380782109
rps_ssd_lite_int8.tflite,0.06616973876953125,52.78125,499.171875,51.8,,2400.0,0x0,False,False,25.0,100.37124310941483
rps_ssd_lite_int8.tflite,0.08085322380065918,52.796875,499.171875,52.9,,2400.0,0x0,False,False,19.999999999999996,136.15821694585227
rps_ssd_lite_int8.tflite,0.09649324417114258,52.796875,499.171875,53.45,,2400.0,0x0,False,False,28.57142857142857,63.94114550135138
rps_ssd_lite_int8.tflite,0.11110591888427734,52.796875,499.171875,53.45,,2400.0,0x0,False,False,16.666666666666664,68.4274556407595
rps_ssd_lite_int8.tflite,0.12577080726623535,52.8125,499.171875,54.0,,2400.0,0x0,False,False,19.999999999999996,136.36537191062564
rps_ssd_lite_int8.tflite,0.14048528671264648,52.8125,499.171875,54.0,,2400.0,0x0,False,False,28.57142857142857,68.03099193204746
rps_ssd_lite_int8.tflite,0.1551668643951416,52.8125,499.171875,54.0,,2400.0,0x0,False,False,19.999999999999996,68.04770851569751
rps_ssd_lite_int8.tflite,0.1697854995727539,52.8125,499.171875,54.0,,2400.0,0x0,False,False,16.666666666666664,136.83445262418022
rps_ssd_lite_int8.tflite,0.18438243865966797,52.8125,499.171875,55.1,,2400.0,0x0,False,False,33.333333333333336,68.46293789215188
rps_ssd_lite_int8.tflite,0.1990499496459961,52.828125,499.171875,54.0,,2400.0,0x0,False,False,19.999999999999996,68.23007235451178
rps_ssd_lite_int8.tflite,0.21368193626403809,52.828125,499.171875,54.0,,2400.0,0x0,False,False,16.666666666666664,136.6351957035299
rps_ssd_lite_int8.tflite,0.22831964492797852,52.828125,499.171875,56.2,,2400.0,0x0,False,False,33.333333333333336,68.32235416270271
rps_ssd_lite_int8.tflite,0.24294257164001465,52.828125,499.171875,53.45,,2400.0,0x0,False,False,16.666666666666664,136.78973638805002
rps_ssd_lite_int8.tflite,0.25754427909851074,52.828125,499.171875,54.0,,2400.0,0x0,False,False,19.999999999999996,68.46693160616321
rps_ssd_lite_int8.tflite,0.27219128608703613,52.828125,499.171875,55.1,,2400.0,0x0,False,False,28.57142857142857,68.30463923347898
rps_ssd_lite_int8.tflite,0.28679776191711426,52.828125,499.171875,53.45,,2400.0,0x0,False,False,19.999999999999996,136.8491897263751
rps_ssd_lite_int8.tflite,0.30138611793518066,52.84375,499.171875,54.0,,2400.0,0x0,False,False,16.666666666666664,68.58031814927912
rps_ssd_lite_int8.tflite,0.31600069999694824,52.84375,499.171875,55.1,,2400.0,0x0,False,False,33.333333333333336,68.37910276834606
rps_ssd_lite_int8.tflite,0.33063268661499023,52.84375,499.171875,56.2,,2400.0,0x0,False,False,16.666666666666664,136.7892218353023
rps_ssd_lite_int8.tflite,0.34527039527893066,52.84375,499.171875,54.55,,2400.0,0x0,False,False,19.999999999999996,68.28572111526054
rps_ssd_lite_int8.tflite,0.3598823547363281,52.84375,499.171875,55.65,,2400.0,0x0,False,False,33.333333333333336,68.42216503258429
rps_ssd_lite_int8.tflite,0.37448692321777344,52.84375,499.171875,55.1,,2400.0,0x0,False,False,16.666666666666664,136.9713752470913
rps_ssd_lite_int8.tflite,0.38915467262268066,52.84375,499.171875,54.55,,2400.0,0x0,False,False,19.999999999999996,68.1787299908037
rps_ssd_lite_int8.tflite,0.40375638008117676,52.84375,499.171875,54.0,,2400.0,0x0,False,False,28.57142857142857,68.47986746874972
rps_ssd_lite_int8.tflite,0.41835880279541016,52.84375,499.171875,54.55,,2400.0,0x0,False,False,19.999999999999996,136.99431460408746
rps_ssd_lite_int8.tflite,0.4329392910003662,52.84375,499.171875,55.65,,2400.0,0x0,False,False,16.666666666666664,68.56359743150759
rps_ssd_lite_int8.tflite,0.4475729465484619,52.84375,499.171875,54.55,,2400.0,0x0,False,False,33.333333333333336,68.34397357910797
rps_ssd_lite_int8.tflite,0.46215343475341797,52.84375,499.171875,54.55,,2400.0,0x0,False,False,16.666666666666664,137.17004346701316
rps_ssd_lite_int8.tflite,0.47684741020202637,52.859375,499.171875,54.55,,2400.0,0x0,False,False,19.999999999999996,68.12634165717184
rps_ssd_lite_int8.tflite,0.4914884567260742,52.875,499.171875,54.55,,2400.0,0x0,False,False,28.57142857142857,136.47549043443254
rps_ssd_lite_int8.tflite,0.506087064743042,52.890625,499.171875,54.55,,2400.0,0x0,False,False,19.999999999999996,68.47926253385855
rps_ssd_lite_int8.tflite,0.5207159519195557,52.890625,499.171875,54.0,,2400.0,0x0,False,False,33.333333333333336,136.80550257717442
rps_ssd_lite_int8.tflite,0.535348653793335,52.890625,499.171875,55.1,,2400.0,0x0,False,False,28.57142857142857,68.32667695339497
rps_ssd_lite_int8.tflite,0.5499846935272217,52.890625,499.171875,55.1,,2400.0,0x0,False,False,19.999999999999996,136.61549323785786
rps_ssd_lite_int8.tflite,0.5646350383758545,52.890625,499.171875,55.1,,2400.0,0x0,False,False,28.57142857142857,68.27121778519968
rps_ssd_lite_int8.tflite,0.5792238712310791,52.890625,499.171875,54.55,,2400.0,0x0,False,False,19.999999999999996,68.5357508156484
rps_ssd_lite_int8.tflite,0.5938396453857422,52.890625,499.171875,55.1,,2400.0,0x0,False,False,28.57142857142857,136.82197442933963
rps_ssd_lite_int8.tflite,0.6084489822387695,52.890625,499.171875,54.0,,2400.0,0x0,False,False,19.999999999999996,68.45565012369795
rps_ssd_lite_int8.tflite,0.623053789138794,52.890625,499.171875,54.55,,2400.0,0x0,False,False,28.57142857142857,68.4656284370709
rps_ssd_lite_int8.tflite,0.6376652717590332,52.890625,499.171875,53.45,,2400.0,0x0,False,False,19.999999999999996,136.86999937567913
rps_ssd_lite_int8.tflite,0.6522860527038574,52.890625,499.171875,55.1,,2400.0,0x0,False,False,16.666666666666664,68.39798846661331
rps_ssd_lite_int8.tflite,0.6669058799743652,52.90625,499.171875,54.55,,2400.0,0x0,False,False,33.333333333333336,68.42962362256614
rps_ssd_lite_int8.tflite,0.6815667152404785,52.921875,499.171875,54.55,,2400.0,0x0,False,False,19.999999999999996,136.44169340888504
rps_ssd_lite_int8.tflite,0.6962060928344727,52.921875,499.171875,55.65,,2400.0,0x0,False,False,16.666666666666664,68.2787274281165
rps_ssd_lite_int8.tflite,0.710822343826294,52.921875,499.171875,55.1,,2400.0,0x0,False,False,33.333333333333336,68.40128213688858
rps_ssd_lite_int8.tflite,0.72544264793396,52.921875,499.171875,55.1,,2400.0,0x0,False,False,16.666666666666664,136.80792633038888
rps_ssd_lite_int8.tflite,0.740074872970581,52.9375,499.171875,55.65,,2400.0,0x0,False,False,19.999999999999996,68.40379471117679
rps_ssd_lite_int8.tflite,0.7547001838684082,52.9375,499.171875,55.1,,2400.0,0x0,False,False,28.57142857142857,68.3040327229006
